"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,82277.767,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,85112.253,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,89529.64,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,86707.39,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,83615.896,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,88897.368,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,88599.135,,
"PRT","Portugal","GTE","Total General government expenditure","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,90604.232,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,33340.722,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,36241.859,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,39656.803,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,42674.041,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,47283.922,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,50653.224,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,53414.479,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,57591.533,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,58005.614,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,60973.903,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,64425.145,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,68275.318,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,73025.212,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,74580.417,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,70781.269,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,72742.816,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,74593.612,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,71877.499,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,76409.46,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,76799.773,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,78712.341,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,80007.275,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,83105.139,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,87695.134,,
"PRT","Portugal","GTR","Total General government revenue","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,91008.132,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,29030.631,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,32029.991,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,33383.294,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,36933.971,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,39041.342,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,41454.683,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,44940.56,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,46831.309,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,49799.483,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,53151.771,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,56126.516,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,56597.226,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,58164.194,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,59846.48,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,65520.734,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,70361.341,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,65607.016,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,61477.564,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,63524.481,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,68520.932,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,65783.282,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,62777.812,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,66960.997,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,64899.107,,
"PRT","Portugal","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,66435.998,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,24795.649,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,26938.562,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,29380.377,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,31552.008,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,34961.949,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,37650.731,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,39179.863,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,41738.498,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,41821.945,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,43953.005,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,46471.158,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,49035.014,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,52121.452,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,52636.335,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,49175.212,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,50626.78,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,51891.381,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,49922.404,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,54155.369,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,54328.671,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,55883.414,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,56752.676,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,58609.388,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,61619.941,,
"PRT","Portugal","GTR","Total General government revenue","GS1311","Central government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,63157.414,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1970","1970","EUR","Euro","6","Millions",,,1162.721,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1971","1971","EUR","Euro","6","Millions",,,1302.027,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1972","1972","EUR","Euro","6","Millions",,,1516.157,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1973","1973","EUR","Euro","6","Millions",,,1845.576,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1974","1974","EUR","Euro","6","Millions",,,2218.82,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1975","1975","EUR","Euro","6","Millions",,,2466.82,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1976","1976","EUR","Euro","6","Millions",,,3066.191,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1977","1977","EUR","Euro","6","Millions",,,4092.805,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1978","1978","EUR","Euro","6","Millions",,,5148.485,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1979","1979","EUR","Euro","6","Millions",,,6495.968,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1980","1980","EUR","Euro","6","Millions",,,8214.261,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1981","1981","EUR","Euro","6","Millions",,,9817.024,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1982","1982","EUR","Euro","6","Millions",,,12101.202,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1983","1983","EUR","Euro","6","Millions",,,15052.631,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1984","1984","EUR","Euro","6","Millions",,,18414.161,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1985","1985","EUR","Euro","6","Millions",,,23045.725,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1986","1986","EUR","Euro","6","Millions",,,28908.317,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1987","1987","EUR","Euro","6","Millions",,,33858.142,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1988","1988","EUR","Euro","6","Millions",,,40457.326,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1989","1989","EUR","Euro","6","Millions",,,47590.6,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1990","1990","EUR","Euro","6","Millions",,,55973.426,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1991","1991","EUR","Euro","6","Millions",,,64310.655,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1992","1992","EUR","Euro","6","Millions",,,72452.519,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1993","1993","EUR","Euro","6","Millions",,,76207.322,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1994","1994","EUR","Euro","6","Millions",,,82542.195,"E","Estimated value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,89028.557,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,94351.591,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,102330.96,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,111353.381,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,119603.305,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,128414.445,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,135775.009,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,142554.263,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,146067.858,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,152248.388,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,158552.704,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,166260.469,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,175483.401,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,179102.781,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,175416.437,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,179610.779,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,176096.171,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,168295.569,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,170492.269,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,173053.691,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,179713.159,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,186489.811,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,195947.21,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,204304.761,"P","Provisional value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","S1","Total economy","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,212320.622,"E","Estimated value"
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,9561.17,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,11736.95,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,11912.58,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,12236.79,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,13710.35,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,16708.33,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,15569.86,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,16965.16,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,16749.15,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,17510.58,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,20055.95,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,21879.93,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,22979.24,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,25374.62,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,28463.26,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,28736.95,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,29512.99,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,30103.04,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,31441.09,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,33008.95,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,36492.37,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,34571.6,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,35065.47,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,37500.79,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,40304.41,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,8874.6,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,9574.29,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,10380.13,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,10823.11,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,11660.02,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,12709.23,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,13088.51,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,13896.44,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,15454.91,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,16441.03,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,18604.82,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,19863.06,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,21684.15,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,23643.79,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,23239.9,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,23659.92,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,26339.78,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,26893.9,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,29307.41,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,30637.58,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,34361.15,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2016","2016","EUR","Euro","6","Millions",,,32565,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2017","2017","EUR","Euro","6","Millions",,,34260.51,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2018","2018","EUR","Euro","6","Millions",,,36560.16,,
"SVK","Slovak Republic","GTR","Total General government revenue","GS13","General government","C","Current prices","2019","2019","EUR","Euro","6","Millions",,,39084.68,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,6596.65,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,8104.26,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,8167.5,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,8442.9,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,9547.1,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,12437.83,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,11002.32,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,11765.49,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,10814.12,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,11659.86,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,12995.58,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,14719.03,,
"SVK","Slovak Republic","GTE","Total General government expenditure","GS1311","Central government","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,14873.84,,
